path,location,category,tracked,size,sha256_if_reasonable,current_role,recommended_action,reason
experiments/qgat_value/graph.py,server,source,False,5829,078c9b419d984f416a07e45642331eff8365a9db4b378a0e2e44471dd7ac6531,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgat_value/run.py,github,source,True,21230,3d10543012abb24ae4e6876d08a0afea6378b1daf01a7c690e7e8a210a6b56c2,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgat_value/run.py,windows,source,False,21230,3d10543012abb24ae4e6876d08a0afea6378b1daf01a7c690e7e8a210a6b56c2,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgat_value/run.py,server,source,False,21230,3d10543012abb24ae4e6876d08a0afea6378b1daf01a7c690e7e8a210a6b56c2,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_bottleneck/analysis.py,github,source,True,8416,a1516ac44a10bb86b19292209e7b0d7860a78079bb4b021f044879ff7cc67146,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_bottleneck/analysis.py,windows,source,False,8416,a1516ac44a10bb86b19292209e7b0d7860a78079bb4b021f044879ff7cc67146,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_bottleneck/analysis.py,server,source,False,8416,a1516ac44a10bb86b19292209e7b0d7860a78079bb4b021f044879ff7cc67146,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_bottleneck/diagnose.py,github,source,True,76529,b2219251d1602b41e443e9b59c3491aaac81d20d71ee23df809734677441af60,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_bottleneck/diagnose.py,windows,source,False,76529,b2219251d1602b41e443e9b59c3491aaac81d20d71ee23df809734677441af60,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_bottleneck/diagnose.py,server,source,False,76529,b2219251d1602b41e443e9b59c3491aaac81d20d71ee23df809734677441af60,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_bottleneck/metrics.py,github,source,True,8354,0ae0454ed24400995335e3e1ad3d1f4b3e63f933f1ca188366d70b8b81a943dc,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_bottleneck/metrics.py,windows,source,False,8354,0ae0454ed24400995335e3e1ad3d1f4b3e63f933f1ca188366d70b8b81a943dc,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_bottleneck/metrics.py,server,source,False,8354,0ae0454ed24400995335e3e1ad3d1f4b3e63f933f1ca188366d70b8b81a943dc,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_bottleneck/plot_results.py,github,source,True,12613,6102c8af0799f50138b8f84358bf3a09e85c6c92f8b2a62844f5b6906db22a5f,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_bottleneck/plot_results.py,windows,source,False,12613,6102c8af0799f50138b8f84358bf3a09e85c6c92f8b2a62844f5b6906db22a5f,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_bottleneck/plot_results.py,server,source,False,12613,6102c8af0799f50138b8f84358bf3a09e85c6c92f8b2a62844f5b6906db22a5f,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_bottleneck/tests/test_metrics.py,github,source,True,2618,0127907e65c462983086130d878984224bc28833e5270434fc1cf84cf84e7b5c,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_bottleneck/tests/test_metrics.py,windows,source,False,2618,0127907e65c462983086130d878984224bc28833e5270434fc1cf84cf84e7b5c,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_bottleneck/tests/test_metrics.py,server,source,False,2618,0127907e65c462983086130d878984224bc28833e5270434fc1cf84cf84e7b5c,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_cases/diagnose.py,github,source,True,15372,1c55fba70cd0def9318391e86177fab1cea8022f1d4b1f989b0bea233998fd41,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_cases/diagnose.py,windows,source,False,15372,1c55fba70cd0def9318391e86177fab1cea8022f1d4b1f989b0bea233998fd41,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_cases/diagnose.py,server,source,False,15372,1c55fba70cd0def9318391e86177fab1cea8022f1d4b1f989b0bea233998fd41,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_cases/plot_cases.py,github,source,True,11012,19d3fbf1963b06ace9ccb8629a5a57aef7c9a3ea9c7dabd9550df6079ced248b,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_cases/plot_cases.py,windows,source,False,11012,19d3fbf1963b06ace9ccb8629a5a57aef7c9a3ea9c7dabd9550df6079ced248b,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_cases/plot_cases.py,server,source,False,11012,19d3fbf1963b06ace9ccb8629a5a57aef7c9a3ea9c7dabd9550df6079ced248b,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_cases/stratify.py,github,source,True,17163,098e62dfacaec51eb76fcb7b9d210ee3b82da1653c6fa5920452e7eb32638b9e,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_cases/stratify.py,windows,source,False,17163,098e62dfacaec51eb76fcb7b9d210ee3b82da1653c6fa5920452e7eb32638b9e,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_cases/stratify.py,server,source,False,17163,098e62dfacaec51eb76fcb7b9d210ee3b82da1653c6fa5920452e7eb32638b9e,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_cases/weighted_gate_control.py,github,source,True,9257,41b872b8ba9700bcefcc3598928b264021ee210e75873df0db1db5e0d3753ec2,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_cases/weighted_gate_control.py,windows,source,False,9257,41b872b8ba9700bcefcc3598928b264021ee210e75873df0db1db5e0d3753ec2,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_cases/weighted_gate_control.py,server,source,False,9257,41b872b8ba9700bcefcc3598928b264021ee210e75873df0db1db5e0d3753ec2,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_directed_context/check_graph.py,github,source,True,7906,8fadb2c58917a1c0527761b3dcd9f4ba1af98c38a829434ada5caced88fd2687,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_directed_context/check_graph.py,windows,source,False,7906,8fadb2c58917a1c0527761b3dcd9f4ba1af98c38a829434ada5caced88fd2687,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_directed_context/check_graph.py,server,source,False,7906,8fadb2c58917a1c0527761b3dcd9f4ba1af98c38a829434ada5caced88fd2687,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_directed_context/check_training.py,github,source,True,6372,10086dd7bb5569730101cc01a13674ff4d8850c70459eaea2aaf96fc10d507cf,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_directed_context/check_training.py,windows,source,False,6372,10086dd7bb5569730101cc01a13674ff4d8850c70459eaea2aaf96fc10d507cf,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_directed_context/check_training.py,server,source,False,6372,10086dd7bb5569730101cc01a13674ff4d8850c70459eaea2aaf96fc10d507cf,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_directed_context/diagnose.py,github,source,True,21651,0d4dbdc3036d03d28cb08a99b34331ec535eeec82d699269de6ae3684e92cf01,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_directed_context/diagnose.py,windows,source,False,21651,0d4dbdc3036d03d28cb08a99b34331ec535eeec82d699269de6ae3684e92cf01,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_directed_context/diagnose.py,server,source,False,21651,0d4dbdc3036d03d28cb08a99b34331ec535eeec82d699269de6ae3684e92cf01,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_directed_context/graph.py,github,source,True,2186,159eb9bad0a98e045db5f2a5c7a71f2e8b45b9eb60d0fb329de44bef010ead7d,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_directed_context/graph.py,windows,source,False,2186,159eb9bad0a98e045db5f2a5c7a71f2e8b45b9eb60d0fb329de44bef010ead7d,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_directed_context/graph.py,server,source,False,2186,159eb9bad0a98e045db5f2a5c7a71f2e8b45b9eb60d0fb329de44bef010ead7d,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_directed_context/run.py,github,source,True,11430,7405f7c93562c5353742fa36a81d49fc89d5c887201407e100b63e8707060787,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_directed_context/run.py,windows,source,False,11430,7405f7c93562c5353742fa36a81d49fc89d5c887201407e100b63e8707060787,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_directed_context/run.py,server,source,False,11430,7405f7c93562c5353742fa36a81d49fc89d5c887201407e100b63e8707060787,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_final_test/__init__.py,windows,source,False,61,b4ec554dfa9f3aa9a85a0bb93b98307ea5ee2fb2a8574dcea61718626e6864a1,source at the windows side,SYNC_TO_GITHUB,untracked important file with no Git copy
experiments/qgnn_final_test/__init__.py,server,source,False,61,b4ec554dfa9f3aa9a85a0bb93b98307ea5ee2fb2a8574dcea61718626e6864a1,source at the server side,REVIEW,server-only file with no Git copy
experiments/qgnn_final_test/evaluate.py,windows,source,False,21042,28fa4f001aba7930c4e1f434e225bd77a3ad19ceab5d2f520780b0f1e01a6595,source at the windows side,SYNC_TO_GITHUB,untracked important file with no Git copy
experiments/qgnn_final_test/evaluate.py,server,source,False,21042,28fa4f001aba7930c4e1f434e225bd77a3ad19ceab5d2f520780b0f1e01a6595,source at the server side,REVIEW,server-only file with no Git copy
experiments/qgnn_hzy/README.md,windows,source,False,1688,2532253109ed9c7d2b1bd838e051bfd3e9f51c8503b64ff52b2ebc085d8b59ab,source at the windows side,SYNC_TO_GITHUB,untracked important file with no Git copy
experiments/qgnn_hzy/README.md,server,source,False,1688,2532253109ed9c7d2b1bd838e051bfd3e9f51c8503b64ff52b2ebc085d8b59ab,source at the server side,REVIEW,server-only file with no Git copy
experiments/qgnn_hzy/check_graph.py,windows,source,False,8839,b5a1c8c78452825de37f735b8ae24711a0d8fa0495454149ed2207343eb0ffeb,source at the windows side,SYNC_TO_GITHUB,untracked important file with no Git copy
experiments/qgnn_hzy/check_graph.py,server,source,False,8839,b5a1c8c78452825de37f735b8ae24711a0d8fa0495454149ed2207343eb0ffeb,source at the server side,REVIEW,server-only file with no Git copy
experiments/qgnn_hzy/graph.py,windows,source,False,2195,33b30cc31ba87e944d8dea2297374d08ec014e8855018d0b9a14cf6b5c0eced4,source at the windows side,SYNC_TO_GITHUB,untracked important file with no Git copy
experiments/qgnn_hzy/graph.py,server,source,False,2195,33b30cc31ba87e944d8dea2297374d08ec014e8855018d0b9a14cf6b5c0eced4,source at the server side,REVIEW,server-only file with no Git copy
experiments/qgnn_inherited/check_graph.py,github,source,True,5971,8fc301c9c2ab7335654f6abe1fa2c53350c662351be1a785ff56694c770d633e,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_inherited/check_graph.py,windows,source,False,5971,8fc301c9c2ab7335654f6abe1fa2c53350c662351be1a785ff56694c770d633e,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_inherited/check_graph.py,server,source,False,5971,8fc301c9c2ab7335654f6abe1fa2c53350c662351be1a785ff56694c770d633e,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_inherited/check_observability.py,github,source,True,5392,0a4518cc08522736cd749cf434cc13bb85dd923d92d2fe6098e5c4f4f2949f80,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_inherited/check_observability.py,windows,source,False,5392,0a4518cc08522736cd749cf434cc13bb85dd923d92d2fe6098e5c4f4f2949f80,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_inherited/check_observability.py,server,source,False,5392,0a4518cc08522736cd749cf434cc13bb85dd923d92d2fe6098e5c4f4f2949f80,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_inherited/distributed.py,github,source,True,8638,ad3f24883e449421a954c3fea70583dedee0e624946561e66783aafca599ec21,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_inherited/distributed.py,windows,source,False,8638,ad3f24883e449421a954c3fea70583dedee0e624946561e66783aafca599ec21,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_inherited/distributed.py,server,source,False,8638,ad3f24883e449421a954c3fea70583dedee0e624946561e66783aafca599ec21,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_inherited/graph.py,github,source,True,6242,f950b3f5294232ccb17c4aa802b13f44114b6bc1f85470d0e7dc9169e6c23b83,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_inherited/graph.py,windows,source,False,6242,f950b3f5294232ccb17c4aa802b13f44114b6bc1f85470d0e7dc9169e6c23b83,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_inherited/graph.py,server,source,False,6242,f950b3f5294232ccb17c4aa802b13f44114b6bc1f85470d0e7dc9169e6c23b83,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_inherited/run.py,github,source,True,21917,6f34707705480d7a8a9249453ea3ad32daf528b84a53063383d51d6090a01714,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_inherited/run.py,windows,source,False,22216,72735f216bedd8904acac8740ab72346510da4667d407d3789f053c1e11bf797,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_inherited/run.py,server,source,False,22216,72735f216bedd8904acac8740ab72346510da4667d407d3789f053c1e11bf797,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_motionframe/check_graph.py,github,source,True,13779,fe5eb889327c398a31d82b293c427841a86a13397ebc8f09739a83d3081715b2,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_motionframe/check_graph.py,windows,source,False,13779,fe5eb889327c398a31d82b293c427841a86a13397ebc8f09739a83d3081715b2,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_motionframe/check_graph.py,server,source,False,13779,fe5eb889327c398a31d82b293c427841a86a13397ebc8f09739a83d3081715b2,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_motionframe/check_training.py,github,source,True,7697,6e708af47037de486f5091773a2c43dc0a18833b1386d5913a30637a554b470d,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_motionframe/check_training.py,windows,source,False,7697,6e708af47037de486f5091773a2c43dc0a18833b1386d5913a30637a554b470d,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_motionframe/check_training.py,server,source,False,7697,6e708af47037de486f5091773a2c43dc0a18833b1386d5913a30637a554b470d,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_motionframe/graph.py,github,source,True,5354,c872e90c784f0d25259107cb4858ef1908dc09216d505a7b3a8866f8a9347d87,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_motionframe/graph.py,windows,source,False,5354,c872e90c784f0d25259107cb4858ef1908dc09216d505a7b3a8866f8a9347d87,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_motionframe/graph.py,server,source,False,5354,c872e90c784f0d25259107cb4858ef1908dc09216d505a7b3a8866f8a9347d87,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_motionframe/run.py,github,source,True,20688,6b48355b361f1401a1f12e352014d2a5144c256f3f991c92c84d29ab0193fc54,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_motionframe/run.py,windows,source,False,20688,6b48355b361f1401a1f12e352014d2a5144c256f3f991c92c84d29ab0193fc54,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_motionframe/run.py,server,source,False,20688,6b48355b361f1401a1f12e352014d2a5144c256f3f991c92c84d29ab0193fc54,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_readout/check_graph.py,github,source,True,9836,a558721ba48b4cd7660339fa2ac041a1e6f3270cdb93463eb8c2ee34e68080fb,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_readout/check_graph.py,windows,source,False,9836,a558721ba48b4cd7660339fa2ac041a1e6f3270cdb93463eb8c2ee34e68080fb,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_readout/check_graph.py,server,source,False,9836,a558721ba48b4cd7660339fa2ac041a1e6f3270cdb93463eb8c2ee34e68080fb,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_readout/check_training.py,github,source,True,3525,31cfa5d9794a011315e9606833a29374068bdf36c1ab55fe9bcc07618f99810d,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_readout/check_training.py,windows,source,False,3525,31cfa5d9794a011315e9606833a29374068bdf36c1ab55fe9bcc07618f99810d,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_readout/check_training.py,server,source,False,3525,31cfa5d9794a011315e9606833a29374068bdf36c1ab55fe9bcc07618f99810d,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_readout/graph.py,github,source,True,3992,8e15be24c17d7d4153731af4375f4773522bd0c5eaee4bc7730ca46d6b92956d,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_readout/graph.py,windows,source,False,3992,8e15be24c17d7d4153731af4375f4773522bd0c5eaee4bc7730ca46d6b92956d,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_readout/graph.py,server,source,False,3992,8e15be24c17d7d4153731af4375f4773522bd0c5eaee4bc7730ca46d6b92956d,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/qgnn_readout/run.py,github,source,True,17893,a134383f5a14989d342d82ee6f826ef16ede7922847c56f46980ace8f9d9a9b8,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/qgnn_readout/run.py,windows,source,False,17893,a134383f5a14989d342d82ee6f826ef16ede7922847c56f46980ace8f9d9a9b8,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/qgnn_readout/run.py,server,source,False,17893,a134383f5a14989d342d82ee6f826ef16ede7922847c56f46980ace8f9d9a9b8,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
experiments/snr_downstream_smoke_01/probe.py,github,source,True,20511,ce4dd4ee5a23a676415067926f8d72c4d7d17388fc7be4e87969934f5eec599f,source at the github side,KEEP,tracked at the Stage-2 development baseline
experiments/snr_downstream_smoke_01/probe.py,windows,source,False,20511,ce4dd4ee5a23a676415067926f8d72c4d7d17388fc7be4e87969934f5eec599f,source at the windows side,KEEP,working copy matches the Stage-2 baseline
experiments/snr_downstream_smoke_01/probe.py,server,source,False,20511,ce4dd4ee5a23a676415067926f8d72c4d7d17388fc7be4e87969934f5eec599f,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
frontend/calibrate_angular_mixture.py,server,source,False,2980,568a598fd045fd3cfd1d677dd2fa8e11966ea1e0f5fcfb8fc8f61d66d1cdc14b,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/calibrate_detector.py,server,source,False,8114,01d900b92692d7a342b31fd133ee6eae3a2ddf9e4a47fccd148d2831e127a9e4,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/check_covariance_consistency.py,server,source,False,2495,cca6ae17a28ca331ea304345d9d989c671e796c5f7ee8da97bb81376357c68fb,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/check_frontend_causality.py,server,source,False,2914,98d1ed15b41b854fe961cc8913d3744ee6bbc47c85181f95c4ed5926664176be,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/check_ofdm.py,server,source,False,12782,da4d8856dc0a85ba58a6b17be09dfb8c4e470cbdfd11c73f1c0de9e754e52856,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/check_symbol_causality.py,server,source,False,2130,c72a7e27bd4e396c28b477b490b79982227bfe93a1458cfd9076d585fbfd36cc,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/check_symbol_dataset.py,server,source,False,15184,ddc6dea478b7f42b1da31f4dd957ca55ea3c14eaaa11bec258b926c1b2c9ac72,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/check_symbol_gpu.py,server,source,False,13257,5c87f0a9d21506ad76abc5cc51add4923b8b33c9989136e95f57174451b58f7d,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/check_symbol_level.py,server,source,False,18909,1ba067b5a50242d21d79696fefa11da2eef68f9528affd589e255c832bc2363f,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/controlled_isac/__init__.py,github,source,True,355,c8d725db4e35dcbb17b32b35bdc3d8bb9d38b4da014e5d9cf6179fa7be4e28ca,source at the github side,KEEP,tracked at the Stage-2 development baseline
frontend/controlled_isac/__init__.py,windows,source,False,355,c8d725db4e35dcbb17b32b35bdc3d8bb9d38b4da014e5d9cf6179fa7be4e28ca,source at the windows side,KEEP,working copy matches the Stage-2 baseline
frontend/controlled_isac/__init__.py,server,source,False,355,c8d725db4e35dcbb17b32b35bdc3d8bb9d38b4da014e5d9cf6179fa7be4e28ca,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
frontend/controlled_isac/cross_bs_association.py,github,source,True,4538,f7fb8a6724b250035ad812e50b55e8caac7b1e890c40dbe326e9584a31e356aa,source at the github side,KEEP,tracked at the Stage-2 development baseline
frontend/controlled_isac/cross_bs_association.py,windows,source,False,4538,f7fb8a6724b250035ad812e50b55e8caac7b1e890c40dbe326e9584a31e356aa,source at the windows side,KEEP,working copy matches the Stage-2 baseline
frontend/controlled_isac/cross_bs_association.py,server,source,False,4538,f7fb8a6724b250035ad812e50b55e8caac7b1e890c40dbe326e9584a31e356aa,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
frontend/controlled_isac/measurement.py,github,source,True,7850,ec8dfe4bb35904b538c810cd8712938496f0db5283f4adda6694302ac8949e3f,source at the github side,KEEP,tracked at the Stage-2 development baseline
frontend/controlled_isac/measurement.py,windows,source,False,7850,ec8dfe4bb35904b538c810cd8712938496f0db5283f4adda6694302ac8949e3f,source at the windows side,KEEP,working copy matches the Stage-2 baseline
frontend/controlled_isac/measurement.py,server,source,False,7850,ec8dfe4bb35904b538c810cd8712938496f0db5283f4adda6694302ac8949e3f,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
frontend/controlled_isac/temporal_association.py,github,source,True,2652,9e33720e40d029a38f2ff8f27b0a5fd2bddf6918075e35625550c99433f38c64,source at the github side,KEEP,tracked at the Stage-2 development baseline
frontend/controlled_isac/temporal_association.py,windows,source,False,2652,9e33720e40d029a38f2ff8f27b0a5fd2bddf6918075e35625550c99433f38c64,source at the windows side,KEEP,working copy matches the Stage-2 baseline
frontend/controlled_isac/temporal_association.py,server,source,False,2652,9e33720e40d029a38f2ff8f27b0a5fd2bddf6918075e35625550c99433f38c64,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
frontend/controlled_isac/velocity_fusion.py,github,source,True,2086,e7940da29327b9a691f0855e83920b54b1799485a97a7be7a9b7769e59e000f5,source at the github side,KEEP,tracked at the Stage-2 development baseline
frontend/controlled_isac/velocity_fusion.py,windows,source,False,2086,e7940da29327b9a691f0855e83920b54b1799485a97a7be7a9b7769e59e000f5,source at the windows side,KEEP,working copy matches the Stage-2 baseline
frontend/controlled_isac/velocity_fusion.py,server,source,False,2086,e7940da29327b9a691f0855e83920b54b1799485a97a7be7a9b7769e59e000f5,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
frontend/detector.py,server,source,False,11057,db3bf5ce2aa521fcccad38fd8092f7e10b0d3a824a42b95f6f5103078ee48d2f,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/diagnose_detector.py,server,source,False,12186,6b6c7aeb28824974cb0f01d13e15ce4c2e1179900aecd18d58510f04d5ec4627,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/diagnose_false_tracks.py,server,source,False,7462,a9857bf3ae0d46a48dff8e935b20a497a05e52ab0de2f3a2c40cb2873e266b01,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/diagnose_tracking_coverage.py,server,source,False,2894,032cbee6b72c68ef66ea17a3aeb78eb49b39e533167b091de3b07da616739de0,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/echo_source.py,server,source,False,5841,5c59a41a04ae588765c8df4ffd7e16e2ed612e31ddb1352538323f7d652ccde4,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/f01e_dataset.py,github,source,True,8431,6586118489362c1aad173838436f96d58cc9064a823a691339205704e04ee192,source at the github side,KEEP,tracked at the Stage-2 development baseline
frontend/f01e_dataset.py,windows,source,False,8431,6586118489362c1aad173838436f96d58cc9064a823a691339205704e04ee192,source at the windows side,KEEP,working copy matches the Stage-2 baseline
frontend/f01e_dataset.py,server,source,False,8431,6586118489362c1aad173838436f96d58cc9064a823a691339205704e04ee192,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
frontend/finalize_frontend.py,server,source,False,25197,f3470f56393718e358b9918f6e8d4300c92e31f4fa8dcc6d7e4aaf3489fcb8c3,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
frontend/fusion/__init__.py,github,source,True,91,36e903474aebb685d2b7623d63ec4cfc6df9e85be8b5eabb898f843272dddc21,source at the github side,KEEP,tracked at the Stage-2 development baseline
frontend/fusion/__init__.py,windows,source,False,91,36e903474aebb685d2b7623d63ec4cfc6df9e85be8b5eabb898f843272dddc21,source at the windows side,KEEP,working copy matches the Stage-2 baseline
frontend/fusion/__init__.py,server,source,False,91,36e903474aebb685d2b7623d63ec4cfc6df9e85be8b5eabb898f843272dddc21,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
frontend/fusion/association.py,github,source,True,6921,d0c9362d378eb7c55a99738bf3beccd4378474fc29e23a04309679aa384f90f6,source at the github side,KEEP,tracked at the Stage-2 development baseline
frontend/fusion/association.py,windows,source,False,6921,d0c9362d378eb7c55a99738bf3beccd4378474fc29e23a04309679aa384f90f6,source at the windows side,KEEP,working copy matches the Stage-2 baseline
frontend/fusion/association.py,server,source,False,6921,d0c9362d378eb7c55a99738bf3beccd4378474fc29e23a04309679aa384f90f6,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
frontend/generate_symbol_gpu.py,server,source,False,6626,234a9663cc6891fb057c0efadfd237373bfda37a2b86270dcaeadc0d0473c9ec,source at the server side,REVIEW,post-takeover runtime source; unique path on the server (content also preserved in the tracked handoff snapshot)
