split,episode,episode_id,density,snr,slot,window_index,origin_ms,origin_before_ms,gt_before,gt_after,masked_positions,masked_first_origin_ms,masked_last_origin_ms,masked_labelled_cells_nominal
V_select,193,s1_t1118937040200_a1637,high,-5.0,3,2,1118937045100,1118937044100,1642,1644,3,1118937044100,1118937046100,3
V_select,193,s1_t1118937040200_a1637,high,-5.0,4,2,1118937045100,1118937044100,1639,1642,3,1118937044100,1118937046100,3
V_select,193,s1_t1118937040200_a1637,high,-5.0,7,4,1118937047100,1118937046100,1621,1624,3,1118937046100,1118937048100,3
V_select,193,s1_t1118937040200_a1637,high,-5.0,0,5,1118937048100,1118937047100,1621,1624,3,1118937047100,1118937049100,3
V_select,193,s1_t1118937040200_a1637,high,-5.0,7,5,1118937048100,1118937047100,1624,1621,3,1118937047100,1118937049100,2
V_select,193,s1_t1118937040200_a1637,high,-5.0,0,6,1118937049100,1118937048100,1624,1621,3,1118937048100,1118937050100,3
V_select,193,s1_t1118937040200_a1637,high,-5.0,0,7,1118937050100,1118937049100,1621,1637,3,1118937049100,1118937051100,3
V_select,193,s1_t1118937040200_a1637,high,-5.0,1,7,1118937050100,1118937049100,1637,1625,3,1118937049100,1118937051100,3
V_select,193,s1_t1118937040200_a1637,high,-5.0,0,8,1118937051100,1118937050100,1637,1624,3,1118937050100,1118937052100,3
V_select,193,s1_t1118937040200_a1637,high,-5.0,3,8,1118937051100,1118937050100,1644,1642,3,1118937050100,1118937052100,3
V_select,193,s1_t1118937040200_a1637,high,-5.0,0,9,1118937052100,1118937051100,1624,1637,3,1118937051100,1118937053100,3
V_select,193,s1_t1118937040200_a1637,high,-5.0,2,9,1118937052100,1118937051100,1637,1644,3,1118937051100,1118937053100,3
V_select,193,s1_t1118937040200_a1637,high,-5.0,4,9,1118937052100,1118937051100,1636,1621,3,1118937051100,1118937053100,3
V_select,193,s1_t1118937040200_a1637,high,-5.0,5,9,1118937052100,1118937051100,1621,1624,3,1118937051100,1118937053100,2
V_select,193,s1_t1118937040200_a1637,high,-5.0,0,10,1118937053100,1118937052100,1637,1621,3,1118937052100,1118937054100,3
V_select,193,s1_t1118937040200_a1637,high,-5.0,4,10,1118937053100,1118937052100,1621,1636,3,1118937052100,1118937054100,2
V_select,193,s1_t1118937040200_a1637,high,-5.0,3,12,1118937055100,1118937054100,1642,1644,3,1118937054100,1118937056100,2
V_select,193,s1_t1118937040200_a1637,high,0.0,2,1,1118937044100,1118937043100,1636,1621,3,1118937043100,1118937045100,3
V_select,193,s1_t1118937040200_a1637,high,0.0,2,2,1118937045100,1118937044100,1621,1636,3,1118937044100,1118937046100,3
V_select,193,s1_t1118937040200_a1637,high,0.0,3,2,1118937045100,1118937044100,1642,1644,3,1118937044100,1118937046100,3
V_select,193,s1_t1118937040200_a1637,high,0.0,1,4,1118937047100,1118937046100,1642,1639,3,1118937046100,1118937048100,2
V_select,193,s1_t1118937040200_a1637,high,0.0,2,4,1118937047100,1118937046100,1636,1621,3,1118937046100,1118937048100,3
V_select,193,s1_t1118937040200_a1637,high,0.0,7,4,1118937047100,1118937046100,1621,1624,3,1118937046100,1118937048100,3
V_select,193,s1_t1118937040200_a1637,high,0.0,2,5,1118937048100,1118937047100,1621,1624,3,1118937047100,1118937049100,2
V_select,193,s1_t1118937040200_a1637,high,0.0,7,5,1118937048100,1118937047100,1624,1637,3,1118937047100,1118937049100,3
V_select,193,s1_t1118937040200_a1637,high,0.0,4,7,1118937050100,1118937049100,1625,1642,3,1118937049100,1118937051100,2
V_select,193,s1_t1118937040200_a1637,high,0.0,5,7,1118937050100,1118937049100,1621,1636,3,1118937049100,1118937051100,3
V_select,193,s1_t1118937040200_a1637,high,0.0,0,10,1118937053100,1118937052100,1637,1621,3,1118937052100,1118937054100,3
V_select,193,s1_t1118937040200_a1637,high,0.0,1,10,1118937053100,1118937052100,1625,1644,3,1118937052100,1118937054100,3
V_select,193,s1_t1118937040200_a1637,high,0.0,1,11,1118937054100,1118937053100,1644,1625,3,1118937053100,1118937055100,3
V_select,193,s1_t1118937040200_a1637,high,0.0,2,11,1118937054100,1118937053100,1642,1644,3,1118937053100,1118937055100,3
V_select,193,s1_t1118937040200_a1637,high,0.0,1,12,1118937055100,1118937054100,1625,1637,3,1118937054100,1118937056100,2
V_select,193,s1_t1118937040200_a1637,high,5.0,3,1,1118937044100,1118937043100,1637,1636,3,1118937043100,1118937045100,2
V_select,193,s1_t1118937040200_a1637,high,5.0,2,2,1118937045100,1118937044100,1642,1639,3,1118937044100,1118937046100,2
V_select,193,s1_t1118937040200_a1637,high,5.0,1,4,1118937047100,1118937046100,1625,1637,3,1118937046100,1118937048100,3
V_select,193,s1_t1118937040200_a1637,high,5.0,6,7,1118937050100,1118937049100,1621,1636,3,1118937049100,1118937051100,3
V_select,193,s1_t1118937040200_a1637,high,5.0,7,7,1118937050100,1118937049100,1644,1642,3,1118937049100,1118937051100,3
V_select,193,s1_t1118937040200_a1637,high,5.0,7,8,1118937051100,1118937050100,1642,1644,3,1118937050100,1118937052100,3
V_select,193,s1_t1118937040200_a1637,high,5.0,7,9,1118937052100,1118937051100,1644,1642,3,1118937051100,1118937053100,3
V_select,193,s1_t1118937040200_a1637,high,5.0,3,10,1118937053100,1118937052100,1621,1624,3,1118937052100,1118937054100,3
V_select,193,s1_t1118937040200_a1637,high,5.0,6,10,1118937053100,1118937052100,1636,1621,3,1118937052100,1118937054100,3
V_select,193,s1_t1118937040200_a1637,high,5.0,0,11,1118937054100,1118937053100,1625,1637,3,1118937053100,1118937055100,2
V_select,193,s1_t1118937040200_a1637,high,5.0,2,11,1118937054100,1118937053100,1639,1642,3,1118937053100,1118937055100,3
V_select,193,s1_t1118937040200_a1637,high,5.0,7,11,1118937054100,1118937053100,1642,1644,3,1118937053100,1118937055100,3
V_select,193,s1_t1118937040200_a1637,high,10.0,1,2,1118937045100,1118937044100,1642,1644,3,1118937044100,1118937046100,3
V_select,193,s1_t1118937040200_a1637,high,10.0,1,3,1118937046100,1118937045100,1644,1642,3,1118937045100,1118937047100,3
V_select,193,s1_t1118937040200_a1637,high,10.0,2,4,1118937047100,1118937046100,1625,1637,3,1118937046100,1118937048100,3
V_select,193,s1_t1118937040200_a1637,high,10.0,1,6,1118937049100,1118937048100,1642,1639,3,1118937048100,1118937050100,2
V_select,193,s1_t1118937040200_a1637,high,10.0,7,6,1118937049100,1118937048100,1621,1624,3,1118937048100,1118937050100,3
V_select,193,s1_t1118937040200_a1637,high,10.0,7,7,1118937050100,1118937049100,1624,1636,3,1118937049100,1118937051100,3
V_select,193,s1_t1118937040200_a1637,high,10.0,5,9,1118937052100,1118937051100,1642,1639,3,1118937051100,1118937053100,2
V_select,193,s1_t1118937040200_a1637,high,10.0,3,10,1118937053100,1118937052100,1642,1644,3,1118937052100,1118937054100,3
V_select,193,s1_t1118937040200_a1637,high,10.0,1,11,1118937054100,1118937053100,1637,1621,3,1118937053100,1118937055100,3
V_select,193,s1_t1118937040200_a1637,high,10.0,1,13,1118937056100,1118937055100,1621,1624,3,1118937055100,1118937057100,3
V_select,193,s1_t1118937040200_a1637,high,10.0,4,13,1118937056100,1118937055100,1636,1621,3,1118937055100,1118937057100,3
V_select,193,s1_t1118937040200_a1637,high,10.0,1,14,1118937057100,1118937056100,1624,1621,3,1118937056100,1118937058100,3
V_select,193,s1_t1118937040200_a1637,high,10.0,4,14,1118937057100,1118937056100,1621,1636,3,1118937056100,1118937058100,3
V_select,193,s1_t1118937040200_a1637,high,10.0,5,14,1118937057100,1118937056100,1625,1639,3,1118937056100,1118937058100,2
V_select,193,s1_t1118937040200_a1637,high,15.0,1,2,1118937045100,1118937044100,1642,1644,3,1118937044100,1118937046100,3
V_select,193,s1_t1118937040200_a1637,high,15.0,1,3,1118937046100,1118937045100,1644,1642,3,1118937045100,1118937047100,3
V_select,193,s1_t1118937040200_a1637,high,15.0,2,4,1118937047100,1118937046100,1625,1637,3,1118937046100,1118937048100,3
V_select,193,s1_t1118937040200_a1637,high,15.0,1,6,1118937049100,1118937048100,1642,1639,3,1118937048100,1118937050100,2
V_select,193,s1_t1118937040200_a1637,high,15.0,7,6,1118937049100,1118937048100,1621,1624,3,1118937048100,1118937050100,3
V_select,193,s1_t1118937040200_a1637,high,15.0,7,7,1118937050100,1118937049100,1624,1621,3,1118937049100,1118937051100,3
V_select,193,s1_t1118937040200_a1637,high,15.0,3,9,1118937052100,1118937051100,1637,1625,3,1118937051100,1118937053100,3
V_select,193,s1_t1118937040200_a1637,high,15.0,3,11,1118937054100,1118937053100,1625,1637,3,1118937053100,1118937055100,2
V_select,193,s1_t1118937040200_a1637,high,20.0,1,2,1118937045100,1118937044100,1642,1644,3,1118937044100,1118937046100,3
V_select,193,s1_t1118937040200_a1637,high,20.0,1,3,1118937046100,1118937045100,1644,1642,3,1118937045100,1118937047100,3
V_select,193,s1_t1118937040200_a1637,high,20.0,2,4,1118937047100,1118937046100,1625,1637,3,1118937046100,1118937048100,3
V_select,193,s1_t1118937040200_a1637,high,20.0,1,6,1118937049100,1118937048100,1642,1639,3,1118937048100,1118937050100,2
V_select,193,s1_t1118937040200_a1637,high,20.0,7,6,1118937049100,1118937048100,1621,1624,3,1118937048100,1118937050100,3
V_select,193,s1_t1118937040200_a1637,high,20.0,7,7,1118937050100,1118937049100,1624,1621,3,1118937049100,1118937051100,3
V_select,193,s1_t1118937040200_a1637,high,20.0,3,9,1118937052100,1118937051100,1637,1625,3,1118937051100,1118937053100,3
V_select,193,s1_t1118937040200_a1637,high,20.0,3,11,1118937054100,1118937053100,1625,1637,3,1118937053100,1118937055100,2
V_select,194,s1_t1118937040200_a1638,high,-5.0,7,2,1118937045100,1118937044100,1638,1631,3,1118937044100,1118937046100,2
V_select,194,s1_t1118937040200_a1638,high,0.0,2,2,1118937045100,1118937044100,1638,1631,3,1118937044100,1118937046100,3
V_select,194,s1_t1118937040200_a1638,high,0.0,4,8,1118937051100,1118937050100,1666,1638,3,1118937050100,1118937052100,2
V_select,194,s1_t1118937040200_a1638,high,5.0,7,1,1118937044100,1118937043100,1645,1648,3,1118937043100,1118937045100,3
V_select,194,s1_t1118937040200_a1638,high,5.0,1,4,1118937047100,1118937046100,1638,1631,3,1118937046100,1118937048100,2
V_select,194,s1_t1118937040200_a1638,high,5.0,4,4,1118937047100,1118937046100,1631,1638,3,1118937046100,1118937048100,2
V_select,194,s1_t1118937040200_a1638,high,5.0,7,4,1118937047100,1118937046100,1648,1645,3,1118937046100,1118937048100,2
V_select,194,s1_t1118937040200_a1638,high,5.0,7,7,1118937050100,1118937049100,1623,1638,3,1118937049100,1118937051100,2
V_select,194,s1_t1118937040200_a1638,high,15.0,1,7,1118937050100,1118937049100,1666,1638,3,1118937049100,1118937051100,3
V_select,194,s1_t1118937040200_a1638,high,20.0,2,4,1118937047100,1118937046100,1631,1638,3,1118937046100,1118937048100,2
V_select,194,s1_t1118937040200_a1638,high,20.0,4,6,1118937049100,1118937048100,1623,1638,3,1118937048100,1118937050100,2
V_select,194,s1_t1118937040200_a1638,high,20.0,6,7,1118937050100,1118937049100,1666,1638,3,1118937049100,1118937051100,3
V_select,195,s1_t1118937060200_a1627,high,-5.0,7,13,1118937076100,1118937075100,1648,1645,3,1118937075100,1118937077100,3
V_select,195,s1_t1118937060200_a1627,high,-5.0,7,14,1118937077100,1118937076100,1645,1648,3,1118937076100,1118937078100,2
V_select,195,s1_t1118937060200_a1627,high,0.0,7,13,1118937076100,1118937075100,1648,1645,3,1118937075100,1118937077100,2
V_select,195,s1_t1118937060200_a1627,high,10.0,6,13,1118937076100,1118937075100,1648,1645,3,1118937075100,1118937077100,2
V_select,195,s1_t1118937060200_a1627,high,15.0,6,13,1118937076100,1118937075100,1648,1645,3,1118937075100,1118937077100,2
V_select,195,s1_t1118937060200_a1627,high,20.0,6,13,1118937076100,1118937075100,1648,1645,3,1118937075100,1118937077100,2
V_select,198,s1_t1118937080200_a1692,high,-5.0,2,1,1118937084100,1118937083100,1690,1623,3,1118937083100,1118937085100,3
V_select,200,s1_t1118937080200_a1706,high,0.0,6,10,1118937093100,1118937092100,1705,1703,3,1118937092100,1118937094100,3
V_select,200,s1_t1118937080200_a1706,high,0.0,4,14,1118937097100,1118937096100,1703,1710,3,1118937096100,1118937098100,3
V_select,200,s1_t1118937080200_a1706,high,5.0,6,10,1118937093100,1118937092100,1705,1703,3,1118937092100,1118937094100,3
V_select,200,s1_t1118937080200_a1706,high,10.0,2,10,1118937093100,1118937092100,1705,1703,3,1118937092100,1118937094100,3
V_select,200,s1_t1118937080200_a1706,high,15.0,2,10,1118937093100,1118937092100,1705,1703,3,1118937092100,1118937094100,3
V_select,200,s1_t1118937080200_a1706,high,20.0,2,10,1118937093100,1118937092100,1705,1703,3,1118937092100,1118937094100,3
V_select,201,s1_t1118937100200_a1644,high,-5.0,3,3,1118937106100,1118937105100,1656,1639,3,1118937105100,1118937107100,2
V_select,201,s1_t1118937100200_a1644,high,-5.0,3,13,1118937116100,1118937115100,1642,1656,3,1118937115100,1118937117100,3
V_select,201,s1_t1118937100200_a1644,high,-5.0,3,14,1118937117100,1118937116100,1656,1642,3,1118937116100,1118937118100,3
V_select,201,s1_t1118937100200_a1644,high,5.0,7,4,1118937107100,1118937106100,1656,1642,3,1118937106100,1118937108100,3
V_select,201,s1_t1118937100200_a1644,high,5.0,0,5,1118937108100,1118937107100,1639,1642,3,1118937107100,1118937109100,3
V_select,201,s1_t1118937100200_a1644,high,5.0,7,5,1118937108100,1118937107100,1642,1656,3,1118937107100,1118937109100,2
V_select,201,s1_t1118937100200_a1644,high,10.0,4,5,1118937108100,1118937107100,1642,1656,3,1118937107100,1118937109100,2
V_select,201,s1_t1118937100200_a1644,high,10.0,7,5,1118937108100,1118937107100,1639,1642,3,1118937107100,1118937109100,3
V_select,201,s1_t1118937100200_a1644,high,15.0,7,5,1118937108100,1118937107100,1642,1656,3,1118937107100,1118937109100,3
V_select,201,s1_t1118937100200_a1644,high,15.0,7,6,1118937109100,1118937108100,1656,1642,3,1118937108100,1118937110100,3
V_select,201,s1_t1118937100200_a1644,high,20.0,4,5,1118937108100,1118937107100,1642,1656,3,1118937107100,1118937109100,2
V_select,202,s1_t1118937100200_a1686,high,-5.0,3,1,1118937104100,1118937103100,1695,1701,3,1118937103100,1118937105100,3
V_select,202,s1_t1118937100200_a1686,high,-5.0,3,2,1118937105100,1118937104100,1701,1695,3,1118937104100,1118937106100,2
V_select,202,s1_t1118937100200_a1686,high,-5.0,5,2,1118937105100,1118937104100,1695,1701,3,1118937104100,1118937106100,3
V_select,202,s1_t1118937100200_a1686,high,-5.0,5,3,1118937106100,1118937105100,1701,1695,3,1118937105100,1118937107100,3
V_select,202,s1_t1118937100200_a1686,high,-5.0,3,11,1118937114100,1118937113100,1701,1705,3,1118937113100,1118937115100,3
V_select,202,s1_t1118937100200_a1686,high,-5.0,3,15,1118937118100,1118937117100,1705,1701,2,1118937117100,1118937118100,2
V_select,202,s1_t1118937100200_a1686,high,0.0,6,4,1118937107100,1118937106100,1695,1701,3,1118937106100,1118937108100,3
V_select,202,s1_t1118937100200_a1686,high,0.0,5,6,1118937109100,1118937108100,1695,1701,3,1118937108100,1118937110100,2
V_select,202,s1_t1118937100200_a1686,high,0.0,6,6,1118937109100,1118937108100,1701,1695,3,1118937108100,1118937110100,3
V_select,202,s1_t1118937100200_a1686,high,0.0,4,8,1118937111100,1118937110100,1705,1701,3,1118937110100,1118937112100,3
V_select,202,s1_t1118937100200_a1686,high,10.0,4,7,1118937110100,1118937109100,1701,1705,3,1118937109100,1118937111100,2
V_select,202,s1_t1118937100200_a1686,high,15.0,4,7,1118937110100,1118937109100,1701,1705,3,1118937109100,1118937111100,2
V_select,202,s1_t1118937100200_a1686,high,20.0,5,13,1118937116100,1118937115100,1675,1691,3,1118937115100,1118937117100,2
V_select,203,s1_t1118937100200_a1745,high,-5.0,1,2,1118937105100,1118937104100,1709,1685,3,1118937104100,1118937106100,3
V_select,203,s1_t1118937100200_a1745,high,-5.0,0,9,1118937112100,1118937111100,1696,1610,3,1118937111100,1118937113100,3
V_select,203,s1_t1118937100200_a1745,high,-5.0,3,10,1118937113100,1118937112100,1623,1709,3,1118937112100,1118937114100,3
V_select,203,s1_t1118937100200_a1745,high,-5.0,1,11,1118937114100,1118937113100,1685,1709,3,1118937113100,1118937115100,3
V_select,203,s1_t1118937100200_a1745,high,-5.0,3,11,1118937114100,1118937113100,1709,1623,3,1118937113100,1118937115100,3
V_select,203,s1_t1118937100200_a1745,high,-5.0,7,11,1118937114100,1118937113100,1623,1685,3,1118937113100,1118937115100,2
V_select,203,s1_t1118937100200_a1745,high,-5.0,1,12,1118937115100,1118937114100,1709,1685,3,1118937114100,1118937116100,3
V_select,203,s1_t1118937100200_a1745,high,0.0,4,1,1118937104100,1118937103100,1610,1696,3,1118937103100,1118937105100,2
V_select,203,s1_t1118937100200_a1745,high,0.0,1,2,1118937105100,1118937104100,1709,1685,3,1118937104100,1118937106100,3
V_select,203,s1_t1118937100200_a1745,high,0.0,5,8,1118937111100,1118937110100,1696,1623,3,1118937110100,1118937112100,2
V_select,203,s1_t1118937100200_a1745,high,0.0,2,9,1118937112100,1118937111100,1696,1610,3,1118937111100,1118937113100,3
V_select,203,s1_t1118937100200_a1745,high,5.0,4,1,1118937104100,1118937103100,1610,1696,3,1118937103100,1118937105100,2
V_select,203,s1_t1118937100200_a1745,high,5.0,1,2,1118937105100,1118937104100,1709,1685,3,1118937104100,1118937106100,3
V_select,203,s1_t1118937100200_a1745,high,10.0,4,1,1118937104100,1118937103100,1610,1696,3,1118937103100,1118937105100,2
V_select,203,s1_t1118937100200_a1745,high,10.0,1,2,1118937105100,1118937104100,1709,1685,3,1118937104100,1118937106100,3
V_select,203,s1_t1118937100200_a1745,high,15.0,4,1,1118937104100,1118937103100,1610,1696,3,1118937103100,1118937105100,2
V_select,203,s1_t1118937100200_a1745,high,15.0,1,2,1118937105100,1118937104100,1709,1685,3,1118937104100,1118937106100,3
V_select,203,s1_t1118937100200_a1745,high,20.0,1,2,1118937105100,1118937104100,1709,1685,3,1118937104100,1118937106100,3
V_select,203,s1_t1118937100200_a1745,high,20.0,4,9,1118937112100,1118937111100,1696,1610,3,1118937111100,1118937113100,3
V_select,203,s1_t1118937100200_a1745,high,20.0,5,11,1118937114100,1118937113100,1696,1623,3,1118937113100,1118937115100,3
V_confirm,204,s1_t1118937160200_a1779,high,-5.0,4,6,1118937169100,1118937168100,1780,1778,3,1118937168100,1118937170100,2
V_confirm,204,s1_t1118937160200_a1779,high,0.0,5,2,1118937165100,1118937164100,1779,1803,3,1118937164100,1118937166100,2
V_confirm,204,s1_t1118937160200_a1779,high,0.0,0,3,1118937166100,1118937165100,1782,1779,3,1118937165100,1118937167100,3
V_confirm,204,s1_t1118937160200_a1779,high,0.0,4,3,1118937166100,1118937165100,1780,1778,3,1118937165100,1118937167100,3
V_confirm,204,s1_t1118937160200_a1779,high,0.0,4,5,1118937168100,1118937167100,1778,1815,3,1118937167100,1118937169100,3
V_confirm,204,s1_t1118937160200_a1779,high,0.0,5,5,1118937168100,1118937167100,1782,1779,3,1118937167100,1118937169100,2
V_confirm,204,s1_t1118937160200_a1779,high,0.0,1,7,1118937170100,1118937169100,1781,1817,3,1118937169100,1118937171100,2
V_confirm,204,s1_t1118937160200_a1779,high,0.0,4,7,1118937170100,1118937169100,1815,1778,3,1118937169100,1118937171100,2
V_confirm,204,s1_t1118937160200_a1779,high,0.0,7,7,1118937170100,1118937169100,1778,1815,3,1118937169100,1118937171100,3
V_confirm,204,s1_t1118937160200_a1779,high,0.0,5,11,1118937174100,1118937173100,1779,1782,3,1118937173100,1118937175100,3
V_confirm,204,s1_t1118937160200_a1779,high,5.0,0,3,1118937166100,1118937165100,1803,1782,3,1118937165100,1118937167100,3
V_confirm,204,s1_t1118937160200_a1779,high,5.0,0,4,1118937167100,1118937166100,1782,1779,3,1118937166100,1118937168100,2
V_confirm,204,s1_t1118937160200_a1779,high,5.0,2,4,1118937167100,1118937166100,1803,1782,3,1118937166100,1118937168100,2
V_confirm,204,s1_t1118937160200_a1779,high,5.0,4,6,1118937169100,1118937168100,1782,1803,3,1118937168100,1118937170100,2
V_confirm,204,s1_t1118937160200_a1779,high,5.0,1,7,1118937170100,1118937169100,1781,1817,3,1118937169100,1118937171100,2
V_confirm,204,s1_t1118937160200_a1779,high,5.0,1,12,1118937175100,1118937174100,1778,1780,3,1118937174100,1118937176100,2
V_confirm,204,s1_t1118937160200_a1779,high,5.0,6,13,1118937176100,1118937175100,1803,1780,3,1118937175100,1118937177100,2
V_confirm,204,s1_t1118937160200_a1779,high,10.0,0,3,1118937166100,1118937165100,1803,1782,3,1118937165100,1118937167100,3
V_confirm,204,s1_t1118937160200_a1779,high,10.0,0,4,1118937167100,1118937166100,1782,1779,3,1118937166100,1118937168100,2
V_confirm,204,s1_t1118937160200_a1779,high,10.0,1,7,1118937170100,1118937169100,1781,1817,3,1118937169100,1118937171100,2
V_confirm,204,s1_t1118937160200_a1779,high,10.0,6,10,1118937173100,1118937172100,1782,1781,3,1118937172100,1118937174100,2
V_confirm,204,s1_t1118937160200_a1779,high,10.0,3,11,1118937174100,1118937173100,1780,1803,3,1118937173100,1118937175100,2
V_confirm,204,s1_t1118937160200_a1779,high,10.0,5,13,1118937176100,1118937175100,1780,1803,3,1118937175100,1118937177100,2
V_confirm,204,s1_t1118937160200_a1779,high,15.0,3,5,1118937168100,1118937167100,1779,1782,3,1118937167100,1118937169100,2
V_confirm,204,s1_t1118937160200_a1779,high,15.0,6,5,1118937168100,1118937167100,1803,1780,3,1118937167100,1118937169100,2
V_confirm,204,s1_t1118937160200_a1779,high,15.0,4,10,1118937173100,1118937172100,1803,1780,3,1118937172100,1118937174100,3
V_confirm,204,s1_t1118937160200_a1779,high,15.0,3,12,1118937175100,1118937174100,1778,1780,3,1118937174100,1118937176100,3
V_confirm,204,s1_t1118937160200_a1779,high,15.0,4,12,1118937175100,1118937174100,1780,1803,3,1118937174100,1118937176100,2
V_confirm,204,s1_t1118937160200_a1779,high,20.0,0,1,1118937164100,1118937163100,1782,1803,3,1118937163100,1118937165100,2
V_confirm,204,s1_t1118937160200_a1779,high,20.0,4,2,1118937165100,1118937164100,1780,1778,3,1118937164100,1118937166100,3
V_confirm,204,s1_t1118937160200_a1779,high,20.0,4,3,1118937166100,1118937165100,1778,1815,3,1118937165100,1118937167100,2
V_confirm,204,s1_t1118937160200_a1779,high,20.0,4,11,1118937174100,1118937173100,1782,1779,3,1118937173100,1118937175100,2
V_confirm,204,s1_t1118937160200_a1779,high,20.0,3,13,1118937176100,1118937175100,1780,1803,3,1118937175100,1118937177100,2
V_confirm,204,s1_t1118937160200_a1779,high,20.0,2,14,1118937177100,1118937176100,1779,1815,3,1118937176100,1118937178100,2
V_confirm,206,s1_t1118937180200_a1780,high,-5.0,5,3,1118937186100,1118937185100,1800,1798,3,1118937185100,1118937187100,3
V_confirm,206,s1_t1118937180200_a1780,high,0.0,0,3,1118937186100,1118937185100,1800,1798,3,1118937185100,1118937187100,3
V_confirm,206,s1_t1118937180200_a1780,high,5.0,0,3,1118937186100,1118937185100,1800,1798,3,1118937185100,1118937187100,3
V_confirm,206,s1_t1118937180200_a1780,high,5.0,2,5,1118937188100,1118937187100,1782,1779,3,1118937187100,1118937189100,2
V_confirm,206,s1_t1118937180200_a1780,high,10.0,0,3,1118937186100,1118937185100,1800,1798,3,1118937185100,1118937187100,3
V_confirm,206,s1_t1118937180200_a1780,high,10.0,2,5,1118937188100,1118937187100,1782,1779,3,1118937187100,1118937189100,2
V_confirm,206,s1_t1118937180200_a1780,high,15.0,0,3,1118937186100,1118937185100,1800,1798,3,1118937185100,1118937187100,3
V_confirm,206,s1_t1118937180200_a1780,high,15.0,2,4,1118937187100,1118937186100,1782,1779,3,1118937186100,1118937188100,3
V_confirm,206,s1_t1118937180200_a1780,high,20.0,0,3,1118937186100,1118937185100,1800,1798,3,1118937185100,1118937187100,3
V_confirm,206,s1_t1118937180200_a1780,high,20.0,2,4,1118937187100,1118937186100,1782,1779,3,1118937186100,1118937188100,3
V_confirm,207,s1_t1118937180200_a1840,high,-5.0,4,4,1118937187100,1118937186100,1840,1798,3,1118937186100,1118937188100,3
V_confirm,207,s1_t1118937180200_a1840,high,-5.0,3,5,1118937188100,1118937187100,1800,1840,3,1118937187100,1118937189100,3
V_confirm,207,s1_t1118937180200_a1840,high,-5.0,5,13,1118937196100,1118937195100,1798,1800,3,1118937195100,1118937197100,3
V_confirm,207,s1_t1118937180200_a1840,high,-5.0,4,14,1118937197100,1118937196100,1840,1798,3,1118937196100,1118937198100,3
V_confirm,207,s1_t1118937180200_a1840,high,-5.0,4,15,1118937198100,1118937197100,1798,1840,2,1118937197100,1118937198100,2
V_confirm,207,s1_t1118937180200_a1840,high,-5.0,5,15,1118937198100,1118937197100,1800,1798,2,1118937197100,1118937198100,2
V_confirm,207,s1_t1118937180200_a1840,high,0.0,4,4,1118937187100,1118937186100,1840,1798,3,1118937186100,1118937188100,3
V_confirm,207,s1_t1118937180200_a1840,high,0.0,3,5,1118937188100,1118937187100,1800,1840,3,1118937187100,1118937189100,3
V_confirm,207,s1_t1118937180200_a1840,high,0.0,4,10,1118937193100,1118937192100,1840,1798,3,1118937192100,1118937194100,3
V_confirm,207,s1_t1118937180200_a1840,high,0.0,4,11,1118937194100,1118937193100,1798,1800,3,1118937193100,1118937195100,3
V_confirm,207,s1_t1118937180200_a1840,high,0.0,4,12,1118937195100,1118937194100,1800,1798,3,1118937194100,1118937196100,3
V_confirm,207,s1_t1118937180200_a1840,high,0.0,4,13,1118937196100,1118937195100,1798,1800,3,1118937195100,1118937197100,3
V_confirm,207,s1_t1118937180200_a1840,high,0.0,4,14,1118937197100,1118937196100,1800,1798,3,1118937196100,1118937198100,2
V_confirm,207,s1_t1118937180200_a1840,high,5.0,5,4,1118937187100,1118937186100,1840,1798,3,1118937186100,1118937188100,3
V_confirm,207,s1_t1118937180200_a1840,high,5.0,4,5,1118937188100,1118937187100,1800,1840,3,1118937187100,1118937189100,3
V_confirm,207,s1_t1118937180200_a1840,high,5.0,5,10,1118937193100,1118937192100,1840,1798,3,1118937192100,1118937194100,3
V_confirm,207,s1_t1118937180200_a1840,high,5.0,5,11,1118937194100,1118937193100,1798,1800,3,1118937193100,1118937195100,3
V_confirm,207,s1_t1118937180200_a1840,high,5.0,5,12,1118937195100,1118937194100,1800,1798,3,1118937194100,1118937196100,3
V_confirm,207,s1_t1118937180200_a1840,high,5.0,5,13,1118937196100,1118937195100,1798,1800,3,1118937195100,1118937197100,3
V_confirm,207,s1_t1118937180200_a1840,high,5.0,5,15,1118937198100,1118937197100,1800,1798,2,1118937197100,1118937198100,2
V_confirm,207,s1_t1118937180200_a1840,high,10.0,5,4,1118937187100,1118937186100,1840,1798,3,1118937186100,1118937188100,3
V_confirm,207,s1_t1118937180200_a1840,high,10.0,4,5,1118937188100,1118937187100,1800,1840,3,1118937187100,1118937189100,3
V_confirm,207,s1_t1118937180200_a1840,high,10.0,4,9,1118937192100,1118937191100,1840,1798,3,1118937191100,1118937193100,2
V_confirm,207,s1_t1118937180200_a1840,high,10.0,7,12,1118937195100,1118937194100,1840,1798,3,1118937194100,1118937196100,2
V_confirm,207,s1_t1118937180200_a1840,high,10.0,1,14,1118937197100,1118937196100,1800,1798,3,1118937196100,1118937198100,3
V_confirm,207,s1_t1118937180200_a1840,high,15.0,4,4,1118937187100,1118937186100,1800,1798,3,1118937186100,1118937188100,3
V_confirm,207,s1_t1118937180200_a1840,high,15.0,4,5,1118937188100,1118937187100,1798,1840,3,1118937187100,1118937189100,3
