sample_index,episode_index,episode_id,origin_ms,source_block,source_keys,source_groups,track_keys,origin,active_tracks_last,mean_neighbor_degree_last,nearest_pair_distance_m,max_closing_speed_mps,mean_speed_last_mps,history_abs_acceleration_mean_mps2,history_max_deceleration_mps2,history_heading_change_mean_deg,history_acceleration_tracks,history_heading_tracks,not_detected_given_exists_fraction,unavailable_slot_fraction,posthoc_future_cv_ADE_m,ade_targets,fde_targets,source_component,bin_active_tracks_last,bin_mean_neighbor_degree_last,bin_nearest_pair_distance_m,bin_max_closing_speed_mps,bin_mean_speed_last_mps,bin_history_abs_acceleration_mean_mps2,bin_history_max_deceleration_mps2,bin_history_heading_change_mean_deg,bin_unavailable_slot_fraction,bin_posthoc_future_cv_ADE_m,Q_ADE,Q_ADE_snr_range,Q_FDE,Q_FDE_snr_range,G_ADE,G_ADE_snr_range,G_FDE,G_FDE_snr_range,delta_ADE,delta_FDE,case_rank_score
294,197,s1_t1118937060200_a1658,1118937069100,23,"[1658, 1513, 1529, 1682, 1652, 1690, 1688, 1689]","[1658, 1513, 1529, 1682, 1652, 1690, 1688, 1689]","[0, 1, 2, 3, 4, 5, 6, 7]",294,5,2.4,7.56664157353808,3.9742556931438275,10.66682153549147,1.6381369766841718,3.9171412940228563,13.730498788860254,5,5,0.0,0.375,0.9864942800339482,5,4,0,bin_0,bin_0,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_2,bin_1,0.9723422080278397,0.005604743957519531,2.0556378960609436,0.00812220573425293,0.6528403759002686,0.0019702911376953125,1.629823476076126,0.004792928695678711,0.3195018321275711,0.4258144199848175,0.5324090421199799
295,197,s1_t1118937060200_a1658,1118937070100,23,"[1658, 1513, 1529, 1682, 1652, 1690, 1688, 1689]","[1658, 1513, 1529, 1682, 1652, 1690, 1688, 1689]","[0, 1, 2, 3, 4, 5, 6, 7]",295,4,3.0,10.20993943612589,4.430991260029126,11.603354880766094,0.7066280364457845,1.4209201048115567,7.352447631499063,4,4,0.0,0.425,1.3488034399408593,4,4,0,bin_0,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_2,bin_2,0.7744694650173187,0.002186596393585205,1.3148560225963593,0.0032552480697631836,0.7061790823936462,0.00047957897186279297,1.09647136926651,0.003890395164489746,0.06829038262367249,0.21838465332984924,0.1774827092885971
296,197,s1_t1118937060200_a1658,1118937071100,23,"[1658, 1513, 1529, 1682, 1652, 1690, 1688, 1689]","[1658, 1513, 1529, 1682, 1652, 1690, 1688, 1689]","[0, 1, 2, 3, 4, 5, 6, 7]",296,4,3.0,7.802929918416345,3.8640771337208584,12.242701838842082,0.19220405700445564,0.1864825242612902,8.614369124757147,4,4,0.0,0.4875,1.0662480017941178,4,4,0,bin_0,bin_1,bin_1,bin_2,bin_2,bin_0,bin_0,bin_1,bin_2,bin_2,0.6767716407775879,0.00278550386428833,1.0648729503154755,0.004727363586425781,0.819811999797821,0.0020404458045959473,1.5570527613162994,0.00128936767578125,-0.14304035902023315,-0.492179811000824,-0.38913026452064514
297,197,s1_t1118937060200_a1658,1118937072100,23,"[1658, 1513, 1529, 1682, 1652, 1690, 1688, 1689]","[1658, 1513, 1529, 1682, 1652, 1690, 1688, 1689]","[0, 1, 2, 3, 4, 5, 6, 7]",297,4,3.0,6.420222549595027,1.416756488879072,12.097336424335767,0.457464223867239,0.9366866147142119,6.194196716428509,4,4,0.0,0.5,1.0572129222380435,4,4,0,bin_0,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_2,bin_2,0.6857913881540298,0.005047798156738281,0.9627921730279922,0.0026689767837524414,0.6224048435688019,0.0014265179634094238,0.8009254038333893,0.005230128765106201,0.06338654458522797,0.16186676919460297,0.14431992918252945
298,197,s1_t1118937060200_a1658,1118937073100,23,"[1658, 1513, 1529, 1682, 1652, 1690, 1688, 1689]","[1658, 1513, 1529, 1682, 1652, 1690, 1688, 1689]","[0, 1, 2, 3, 4, 5, 6, 7]",298,4,3.0,7.369382799582759,0.018817287136553732,11.524315155886189,0.3859986318472231,0.7394441953774802,4.1514623532263855,4,4,0.0,0.5,0.9970631893242858,4,4,0,bin_0,bin_1,bin_1,bin_0,bin_2,bin_1,bin_1,bin_0,bin_2,bin_1,0.7058426737785339,0.00036275386810302734,1.766667515039444,0.0018919706344604492,0.6635173261165619,0.0006431937217712402,1.2159347236156464,0.001265406608581543,0.042325347661972046,0.5507327914237976,0.31769174337387085
299,197,s1_t1118937060200_a1658,1118937074100,23,"[1658, 1513, 1529, 1682, 1652, 1690, 1688, 1689]","[1658, 1513, 1529, 1682, 1652, 1690, 1688, 1689]","[0, 1, 2, 3, 4, 5, 6, 7]",299,4,2.5,8.948516218714735,0.5719306533694383,11.972024916987278,0.4896741653099145,0.1441977688015541,4.431878848402082,4,4,0.0,0.5,0.5029460499913907,4,4,0,bin_0,bin_0,bin_1,bin_1,bin_2,bin_1,bin_0,bin_0,bin_2,bin_1,0.9166717231273651,0.0027080178260803223,2.267170250415802,0.006855964660644531,0.5816174447536469,0.0035910606384277344,1.3496699929237366,0.009581685066223145,0.33505427837371826,0.9175002574920654,0.793804407119751
300,197,s1_t1118937060200_a1658,1118937075100,23,"[1658, 1513, 1529, 1682, 1652, 1690, 1688, 1689]","[1658, 1513, 1529, 1682, 1652, 1690, 1688, 1689]","[0, 1, 2, 3, 4, 5, 6, 7]",300,4,2.5,10.853045589968769,2.332761207616452,12.473346996755614,0.7799078586234485,1.37762085002099,3.498054979877761,4,4,0.0,0.5,1.0625013579136553,4,4,0,bin_0,bin_0,bin_1,bin_2,bin_2,bin_2,bin_1,bin_0,bin_2,bin_2,0.9921518117189407,0.0002714991569519043,2.1911452412605286,0.001520395278930664,0.7606545090675354,0.0006839632987976074,1.2046492397785187,0.0015197992324829102,0.23149730265140533,0.9864960014820099,0.7247453033924103
301,197,s1_t1118937060200_a1658,1118937076100,23,"[1658, 1513, 1529, 1682, 1652, 1690, 1688, 1689]","[1658, 1513, 1529, 1682, 1652, 1690, 1688, 1689]","[0, 1, 2, 3, 4, 5, 6, 7]",301,4,2.5,14.028601102044794,1.0591643511083655,12.96223438034289,0.46742441103777177,0.05534477110891937,2.1639955481946673,4,4,0.0,0.5,0.9168821455226343,4,4,0,bin_0,bin_0,bin_1,bin_1,bin_2,bin_1,bin_0,bin_0,bin_2,bin_1,0.7804508209228516,0.0038009285926818848,1.206639975309372,0.005630612373352051,1.0288516879081726,0.00048351287841796875,1.705481380224228,0.0013796091079711914,-0.24840086698532104,-0.49884140491485596,-0.497821569442749
302,197,s1_t1118937060200_a1658,1118937077100,23,"[1658, 1513, 1529, 1682, 1652, 1690, 1688, 1689]","[1658, 1513, 1529, 1682, 1652, 1690, 1688, 1689]","[0, 1, 2, 3, 4, 5, 6, 7]",302,4,2.5,18.71215758752953,0.2450816561045243,13.301674010514951,1.1340872698265216,1.2117399725394502,3.0011527064728996,4,4,0.0,0.5,1.509436497896309,4,4,0,bin_0,bin_0,bin_2,bin_0,bin_2,bin_2,bin_1,bin_0,bin_2,bin_2,0.6968462765216827,0.000769197940826416,1.4649942219257355,0.0020943880081176758,1.010234147310257,0.00019502639770507812,2.1505375504493713,0.0005064010620117188,-0.3133878707885742,-0.6855433285236359,-0.6561595350503922
303,197,s1_t1118937060200_a1658,1118937078100,23,"[1658, 1513, 1529, 1682, 1652, 1690, 1688, 1689]","[1658, 1513, 1529, 1682, 1652, 1690, 1688, 1689]","[0, 1, 2, 3, 4, 5, 6, 7]",303,4,2.5,19.1355752343498,2.051016101189843,14.032472699703213,1.255133812361087,1.291753593087898,2.680259194796271,4,4,0.0,0.5,2.313038699414615,4,4,0,bin_0,bin_0,bin_2,bin_2,bin_2,bin_2,bin_1,bin_0,bin_2,bin_2,1.0425519347190857,0.00958096981048584,2.026138186454773,0.0030765533447265625,0.7939360439777374,0.006717860698699951,1.4388760030269623,0.0019582509994506836,0.24861589074134827,0.5872621834278107,0.5422469824552536
304,198,s1_t1118937080200_a1692,1118937083100,23,"[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[0, 1, 2, 3, 4, 5, 6, 7]",304,8,4.75,4.763711182040834,2.0163917306443557,8.18193241789716,0.9511801710717633,1.5090496250882988,3.427792711110514,8,5,0.0,0.0,0.699373106076506,8,8,0,bin_2,bin_1,bin_0,bin_2,bin_2,bin_2,bin_2,bin_0,bin_0,bin_1,0.556589886546135,0.001125633716583252,1.083791583776474,0.0009055137634277344,0.7776324450969696,0.005345404148101807,1.5987100899219513,0.007909774780273438,-0.22104255855083466,-0.5149185061454773,-0.4785018116235733
305,198,s1_t1118937080200_a1692,1118937084100,23,"[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[0, 1, 2, 3, 4, 5, 6, 7]",305,8,3.75,7.400235655559579,2.7325141092825938,7.79840048297169,0.49400676635953655,0.9429450649516546,2.7355316727596763,8,5,0.0,0.0,0.8620994009478664,8,8,0,bin_2,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_0,bin_0,bin_1,0.5659233927726746,0.0007874369621276855,1.034195452928543,0.0010808706283569336,0.6597312688827515,0.000596165657043457,1.256876289844513,0.004818439483642578,-0.0938078761100769,-0.22268083691596985,-0.20514829456806183
306,198,s1_t1118937080200_a1692,1118937085100,23,"[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[0, 1, 2, 3, 4, 5, 6, 7]",306,8,3.25,7.078185683164642,1.5223207336945572,7.666841957768009,0.40553715252495304,1.1826886646268011,4.90632833274031,8,5,0.0,0.0,0.2791360583255947,8,8,0,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_0,bin_0,bin_0,0.2843056917190552,0.00010633468627929688,0.6391307264566422,0.0023914575576782227,0.35055604577064514,0.0001856088638305664,0.5988784432411194,0.005685567855834961,-0.06625035405158997,0.040252283215522766,-0.04612421244382858
307,198,s1_t1118937080200_a1692,1118937086100,23,"[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[0, 1, 2, 3, 4, 5, 6, 7]",307,8,2.5,6.887389381304826,1.3458092464825964,7.607383287717896,0.29271179557828886,0.9138148191909347,3.607176502712189,8,5,0.0,0.0,0.510404826423044,8,8,0,bin_2,bin_0,bin_1,bin_1,bin_2,bin_1,bin_1,bin_0,bin_0,bin_1,0.5213240087032318,0.0001347064971923828,1.1247877478599548,0.0007557868957519531,0.37974121421575546,0.001009523868560791,0.6370242089033127,0.0017822980880737305,0.14158279448747635,0.48776353895664215,0.3854645639657974
308,198,s1_t1118937080200_a1692,1118937087100,23,"[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[0, 1, 2, 3, 4, 5, 6, 7]",308,8,2.25,6.582933649312495,0.19374092559848224,7.78647032026125,0.1618068829193689,0.7213664834465542,2.9002665075966485,8,5,0.0,0.0,0.8302158012511881,8,8,0,bin_2,bin_0,bin_1,bin_0,bin_2,bin_0,bin_1,bin_0,bin_0,bin_1,0.35489530116319656,0.0006399154663085938,0.738000676035881,0.0003947019577026367,0.4207339286804199,0.0009494423866271973,0.7778010070323944,0.0013713836669921875,-0.06583862751722336,-0.03980033099651337,-0.08573879301548004
309,198,s1_t1118937080200_a1692,1118937088100,23,"[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[0, 1, 2, 3, 4, 5, 6, 7]",309,8,2.25,6.29852644698257,1.6559469229763764,7.516843598311867,0.3860039016089602,0.9530218464231339,3.532581647606469,8,5,0.0,0.0,0.5066180117688084,8,8,0,bin_2,bin_0,bin_1,bin_1,bin_2,bin_1,bin_1,bin_0,bin_0,bin_1,0.5973783582448959,0.00014865398406982422,1.1442183256149292,0.0002818107604980469,0.5443719774484634,0.0003210306167602539,1.027614951133728,0.0008580684661865234,0.053006380796432495,0.11660337448120117,0.11130806803703308
310,198,s1_t1118937080200_a1692,1118937089100,23,"[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[0, 1, 2, 3, 4, 5, 6, 7]",310,8,2.25,6.126463644345377,2.575023584379823,7.989811726889239,0.2368560037333327,0.39799420857915635,2.5254067267299307,8,5,0.0,0.0,1.2511836525889606,8,8,0,bin_2,bin_0,bin_1,bin_2,bin_2,bin_0,bin_0,bin_0,bin_0,bin_2,0.8299227952957153,0.0007126331329345703,1.4097236394882202,0.0017099380493164062,0.8250486999750137,0.0004277825355529785,1.3827353715896606,0.0014445781707763672,0.004874095320701599,0.02698826789855957,0.018368229269981384
311,198,s1_t1118937080200_a1692,1118937090100,23,"[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[0, 1, 2, 3, 4, 5, 6, 7]",311,8,2.25,6.637276968488694,3.339929592626526,6.822351406678599,0.580103320768255,1.6801557056810985,3.519369829778321,8,5,0.0,0.0,0.47886606288243533,8,8,0,bin_2,bin_0,bin_1,bin_2,bin_2,bin_1,bin_2,bin_0,bin_0,bin_1,0.5149206817150116,0.0010564327239990234,1.1071506142616272,0.002458810806274414,0.4844950661063194,0.0007744133472442627,1.0442861914634705,0.0006158351898193359,0.03042561560869217,0.06286442279815674,0.06185782700777054
312,198,s1_t1118937080200_a1692,1118937091100,23,"[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[0, 1, 2, 3, 4, 5, 6, 7]",312,8,2.25,7.407921615648223,2.5376605161609485,6.719169164718396,0.6538655797219807,1.6645189320768665,1.7481155933386596,8,5,0.0,0.0,0.5101734346172024,8,8,0,bin_2,bin_0,bin_1,bin_2,bin_2,bin_1,bin_2,bin_0,bin_0,bin_1,0.5050153285264969,0.0010027885437011719,0.9796242117881775,0.0024190545082092285,0.3638037368655205,0.00037345290184020996,0.7999102771282196,0.005217194557189941,0.1412115916609764,0.17971393465995789,0.23106855899095535
313,198,s1_t1118937080200_a1692,1118937092100,23,"[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[0, 1, 2, 3, 4, 5, 6, 7]",313,8,2.25,7.102367963794111,2.530681670997602,6.270865673047289,0.3863379051950304,0.9735072006235134,4.030708014804139,8,5,0.0,0.0,0.2516071744019908,8,6,0,bin_2,bin_0,bin_1,bin_2,bin_2,bin_1,bin_1,bin_0,bin_0,bin_0,0.263699047267437,0.0012171268463134766,0.7249324321746826,0.008032143115997314,0.28402186930179596,0.001780778169631958,0.7854661494493484,0.0017558932304382324,-0.02032282203435898,-0.06053371727466583,-0.050589680671691895
314,198,s1_t1118937080200_a1692,1118937093100,23,"[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[0, 1, 2, 3, 4, 5, 6, 7]",314,8,2.25,6.408084304125391,1.7546207710924893,6.124545588436215,0.2540692032615224,0.9847466585306677,1.7019805479198886,8,5,0.0,0.0,0.30563930845316306,7,6,0,bin_2,bin_0,bin_1,bin_1,bin_2,bin_0,bin_1,bin_0,bin_0,bin_0,0.38171304762363434,0.0013285279273986816,1.030951827764511,0.004081606864929199,0.40430595725774765,0.0008924901485443115,1.0224751830101013,0.0014832019805908203,-0.022592909634113312,0.00847664475440979,-0.018354587256908417
315,198,s1_t1118937080200_a1692,1118937094100,23,"[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[0, 1, 2, 3, 4, 5, 6, 7]",315,6,1.3333333333333333,6.292825908574266,0.0,5.419150332828912,0.2711690485931216,1.0997601609768672,3.360060339180059,6,3,0.0,0.09375,0.6272090368085106,6,4,0,bin_1,bin_0,bin_1,bin_0,bin_2,bin_1,bin_1,bin_0,bin_1,bin_1,0.36712148785591125,0.003618299961090088,0.9152743816375732,0.007989704608917236,0.4715011939406395,0.004004716873168945,1.276680201292038,0.009682536125183105,-0.10437970608472824,-0.3614058196544647,-0.2850826159119606
316,198,s1_t1118937080200_a1692,1118937095100,23,"[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[0, 1, 2, 3, 4, 5, 6, 7]",316,6,1.3333333333333333,6.26842086842656,0.0,5.412011697278885,0.22600167877147107,0.5500736659915096,2.1580924890098134,6,3,0.0,0.21875,0.3078463147681672,6,4,0,bin_1,bin_0,bin_1,bin_0,bin_2,bin_0,bin_1,bin_0,bin_1,bin_1,0.47624603658914566,0.0010003149509429932,1.2364656925201416,0.0024728775024414062,0.49129634350538254,0.0013375580310821533,1.3978444635868073,0.0038567781448364258,-0.015050306916236877,-0.16137877106666565,-0.0957396924495697
317,198,s1_t1118937080200_a1692,1118937096100,23,"[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[0, 1, 2, 3, 4, 5, 6, 7]",317,4,1.5,7.61218854426824,0.0,4.397129322733672,0.054975366181774156,0.0,16.492737503377075,4,1,0.0,0.34375,0.5855533886315042,4,4,0,bin_0,bin_0,bin_1,bin_0,bin_1,bin_0,bin_0,bin_2,bin_2,bin_1,0.3706695884466171,0.00019741058349609375,0.6515402346849442,0.0006750226020812988,0.5667810887098312,0.0004469752311706543,1.0583380460739136,0.0008168220520019531,-0.1961115002632141,-0.4067978113889694,-0.3995104059576988
318,198,s1_t1118937080200_a1692,1118937097100,23,"[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[0, 1, 2, 3, 4, 5, 6, 7]",318,4,1.5,7.61218854426824,0.0,4.853785336853892,0.5116710945199378,0.0,0.3482020360957314,4,1,0.0,0.46875,0.5604790556270581,4,4,0,bin_0,bin_0,bin_1,bin_0,bin_1,bin_1,bin_0,bin_0,bin_2,bin_1,0.4211050793528557,0.00037360191345214844,0.33697912096977234,0.0013348758220672607,0.3672855570912361,0.005118876695632935,0.2804359495639801,0.007905542850494385,0.05381952226161957,0.056543171405792236,0.08209110796451569
319,198,s1_t1118937080200_a1692,1118937098100,23,"[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[1692, 1684, 1685, 1682, 1678, 1623, 1617, 1690]","[0, 1, 2, 3, 4, 5, 6, 7]",319,4,1.5,7.61218854426824,0.0,5.064503407939275,0.13316720364767617,0.0,6.327641720834039,4,1,0.0,0.5,1.358534901058137,4,4,0,bin_0,bin_0,bin_1,bin_0,bin_2,bin_0,bin_0,bin_1,bin_2,bin_2,0.5658001452684402,0.0006173253059387207,0.7432904690504074,0.0012075304985046387,0.36530420929193497,0.0006771981716156006,0.18284466862678528,0.0012440383434295654,0.20049593597650528,0.5604458004236221,0.48071883618831635
320,199,s1_t1118937080200_a1696,1118937083100,23,"[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[0, 1, 2, 3, 4, 5, 6, 7]",320,7,3.7142857142857144,3.1557119999090477,7.983286340561251,11.912686662035384,0.9261723758491571,1.345123481162916,2.8864395136497465,7,7,0.0,0.01875,1.7998715684576716,7,7,0,bin_1,bin_1,bin_0,bin_2,bin_2,bin_2,bin_1,bin_0,bin_1,bin_2,0.9492676705121994,0.0006441473960876465,1.8467627167701721,0.005583643913269043,1.159536063671112,0.004636406898498535,2.3166417479515076,0.009704113006591797,-0.21026839315891266,-0.46987903118133545,-0.4452079087495804
321,199,s1_t1118937080200_a1696,1118937084100,23,"[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[0, 1, 2, 3, 4, 5, 6, 7]",321,7,2.857142857142857,7.579458866576802,8.227156230109072,10.967768129902463,1.40214736536835,2.5740697338908873,4.023277020970064,7,7,0.0,0.08125,1.226502132714947,7,7,0,bin_1,bin_0,bin_1,bin_2,bin_2,bin_2,bin_2,bin_0,bin_1,bin_2,0.7957071363925934,0.0002797842025756836,1.700971245765686,0.00189208984375,0.6930138617753983,0.0011581182479858398,1.7631764113903046,0.002784252166748047,0.10269327461719513,-0.06220516562461853,0.07159069180488586
322,199,s1_t1118937080200_a1696,1118937085100,23,"[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[0, 1, 2, 3, 4, 5, 6, 7]",322,7,2.857142857142857,12.770531956204254,7.7390303710979556,10.749013095279258,1.368928019535296,2.101805021592851,1.7067005603120586,7,6,0.0,0.125,1.6112774512597348,7,7,0,bin_1,bin_0,bin_1,bin_2,bin_2,bin_2,bin_2,bin_0,bin_1,bin_2,1.2179428040981293,0.0010590553283691406,2.113985061645508,0.0006172657012939453,1.349647730588913,0.0006655454635620117,2.2891321182250977,0.001781463623046875,-0.1317049264907837,-0.17514705657958984,-0.2192784547805786
323,199,s1_t1118937080200_a1696,1118937086100,23,"[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[0, 1, 2, 3, 4, 5, 6, 7]",323,7,2.857142857142857,12.310718549220251,4.737333939848204,9.557599072968356,1.3636404994261555,3.337939630417001,1.616709044746166,7,6,0.0,0.125,1.981499002909498,7,7,0,bin_1,bin_0,bin_1,bin_2,bin_2,bin_2,bin_2,bin_0,bin_1,bin_2,0.7835249453783035,0.0007269978523254395,1.7812733054161072,0.0016695261001586914,0.8049653768539429,0.0007309913635253906,1.371482402086258,0.002477288246154785,-0.021440431475639343,0.40979090332984924,0.18345502018928528
324,199,s1_t1118937080200_a1696,1118937087100,23,"[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[0, 1, 2, 3, 4, 5, 6, 7]",324,7,2.2857142857142856,9.640656818185718,3.0004460967195326,9.91386291858069,1.5985529265104381,2.0250724778387617,3.5868313848324256,7,6,0.0,0.125,2.272158539107738,7,7,0,bin_1,bin_0,bin_1,bin_2,bin_2,bin_2,bin_2,bin_0,bin_1,bin_2,0.5786812901496887,0.0046498775482177734,0.9989463686943054,0.005247175693511963,0.5082375109195709,0.0016710758209228516,0.748412698507309,0.00297623872756958,0.0704437792301178,0.25053367018699646,0.19571061432361603
325,199,s1_t1118937080200_a1696,1118937088100,23,"[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[0, 1, 2, 3, 4, 5, 6, 7]",325,7,2.0,7.423586562868163,7.675761002539944,8.27617330258589,0.8563338425067079,2.1661465394661295,9.940517793801265,7,6,0.0,0.125,2.12382093037628,7,7,0,bin_1,bin_0,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_2,0.7315708696842194,0.001482546329498291,1.2808174788951874,0.00055694580078125,0.7095966339111328,0.0022093653678894043,1.3727057576179504,0.0016268491744995117,0.021974235773086548,-0.09188827872276306,-0.023969903588294983
326,199,s1_t1118937080200_a1696,1118937089100,23,"[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[0, 1, 2, 3, 4, 5, 6, 7]",326,7,1.7142857142857142,6.411050873882912,3.544545652888523,6.77313752779231,1.4688439312150603,2.5061486053708713,7.640313933344107,7,4,0.0,0.125,1.3563134461294146,7,7,0,bin_1,bin_0,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_2,0.4010736271739006,0.006278246641159058,0.7562660276889801,0.011328279972076416,0.6532179117202759,0.005981266498565674,1.1361883282661438,0.01324152946472168,-0.2521442845463753,-0.3799223005771637,-0.4421054348349571
327,199,s1_t1118937080200_a1696,1118937090100,23,"[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[0, 1, 2, 3, 4, 5, 6, 7]",327,7,1.7142857142857142,6.325679685055451,0.6837381820773218,7.239001246483474,0.7321702633343586,1.1390117870373935,5.330786851141203,7,4,0.0,0.125,0.4504234342666629,7,7,0,bin_1,bin_0,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,0.42554810643196106,0.0011472105979919434,0.6473104655742645,0.0015206336975097656,0.3566918894648552,0.002018451690673828,0.6504807770252228,0.002247631549835205,0.06885621696710587,-0.003170311450958252,0.06727106124162674
328,199,s1_t1118937080200_a1696,1118937091100,23,"[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[0, 1, 2, 3, 4, 5, 6, 7]",328,7,1.4285714285714286,6.325679685055451,0.0,6.928607058497137,0.4443082936263378,1.6577720081873817,2.56050046647302,7,4,0.0,0.125,0.6153421330705314,7,7,0,bin_1,bin_0,bin_1,bin_0,bin_2,bin_1,bin_2,bin_0,bin_1,bin_1,0.5351680815219879,0.0009003877639770508,1.0548464953899384,0.0007872581481933594,0.5166762322187424,0.0002257227897644043,1.2173092365264893,0.0003923177719116211,0.018491849303245544,-0.1624627411365509,-0.06273952126502991
329,199,s1_t1118937080200_a1696,1118937092100,23,"[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[0, 1, 2, 3, 4, 5, 6, 7]",329,7,1.4285714285714286,6.325679685055451,3.1203609517290216,6.702578113901544,0.26503424508214474,0.9806546025623201,5.138211170570264,7,4,0.0,0.125,1.1880891988079152,7,7,0,bin_1,bin_0,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_2,0.9050110429525375,0.0015347599983215332,2.0287618041038513,0.003579854965209961,1.082348644733429,0.0005161762237548828,2.511236846446991,0.001600027084350586,-0.17733760178089142,-0.48247504234313965,-0.41857512295246124
330,199,s1_t1118937080200_a1696,1118937093100,23,"[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[1696, 1694, 1589, 1616, 1689, 1693, 1612, 1699]","[0, 1, 2, 3, 4, 5, 6, 7]",330,7,1.4285714285714286,6.325679685055451,0.30838226234529803,6.1569220297851786,0.3500396076802802,1.2876168517106936,4.959691022017646,7,4,0.0,0.125,1.1223255557228613,7,7,0,bin_1,bin_0,bin_1,bin_0,bin_2,bin_1,bin_1,bin_0,bin_1,bin_2,0.9631317555904388,0.001003265380859375,1.5699717998504639,0.0037086009979248047,0.8030937016010284,0.0024781227111816406,1.4842747747898102,0.000502467155456543,0.1600380539894104,0.08569702506065369,0.20288656651973724
